"","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym"
"402",0.901319,0.898555,0.899172,0.898419,0.899905,0.899011,0.899995,0.900458,0.897335,0.899217,0.899536,0.900907,0.898005,0.898431,0.898042,0.9006,0.898655,0.900728,0.901078,0.899143,0.899731,0.900346,0.900167,0.900419,0.899569,0.90038,0.899679,0.899877,0.899979,0.900531,50.1066822325995,49.7235902827735,49.1619464188081,49.5542746828461,49.8949323575072,49.8757836338419,50.0052783642627,50.1815648684797,49.4944842801986,49.369550894916,49.7586016152229,49.9338765103647,49.5697173769044,49.4540100181648,49.5744962738062,49.9556245839805,49.1874657909141,50.1407258962369,50.4777323399249,50.0775828460039,26.6208355523996,26.7125352321614,26.7159434914228,26.7361185343548,26.6689099048353,26.9478031844846,26.5126127188071,26.7605495583906,26.6155734311232,26.9741201138236,17988,18071,18290,18130,18036,18025,17998,17944,18130,18214,18078,18042,18116,18167,18115,18028,18270,17964,17851,17955,33798,33705,33694,33678,33731,33412,33934,33627,33814,33385
"403",0.81704,0.815668,0.816744,0.816585,0.812894,0.816076,0.81525,0.815764,0.815098,0.815091,0.815468,0.814748,0.817277,0.816954,0.820102,0.815458,0.817849,0.818001,0.812456,0.817906,0.81601,0.814106,0.813919,0.815557,0.815125,0.815131,0.816289,0.814219,0.8133,0.814667,26.2149067924407,25.9932441045252,26.2770735473908,26.169241122933,25.7464922560416,25.9574413944464,26.094680238141,26.104448,26.1174020314653,25.9856218318615,26.2842224012893,26.0627619078085,26.2857648269651,26.2593294976053,26.4472249991938,25.9476882935056,26.2695210869495,26.2297505290836,25.8538106603023,26.339033265707,14.2417578581776,14.0319555999862,14.0933474165397,14.1577467233747,14.1090994062971,14.1582165251073,14.1992937656554,14.1276525601652,13.9756675945974,14.1221939085062,31167,31380,31082,31204,31573,31439,31242,31250,31209,31367,31025,31261,31092,31111,31009,31427,31133,31186,31425,31053,57297,58018,57752,57605,57773,57573,57488,57633,58194,57687
"404",0.706436,0.710587,0.710392,0.705008,0.707055,0.709493,0.707499,0.70914,0.70935,0.709312,0.708514,0.704354,0.710276,0.708224,0.708293,0.707646,0.707605,0.70878,0.709773,0.708499,0.700877,0.702098,0.703507,0.701563,0.702042,0.703772,0.703408,0.700751,0.703216,0.7013,15.4801358606333,15.4130316899117,15.6020381270315,15.5035404846726,15.4119711402228,15.384296803851,15.3937989556136,15.4419354136272,15.493065414437,15.4225082623065,15.4879989507279,15.2937574639019,15.5034705548522,15.4451956208837,15.352284550026,15.4050417972832,15.4745555142476,15.5066946705172,15.5148421788931,15.5175215734373,8.42066247762306,8.46033716124212,8.43928215832344,8.42920821819056,8.48737849992746,8.44833919546715,8.4417401740174,8.40329775752488,8.42528005750914,8.43892518922301,45635,46103,45532,45474,45877,46118,45960,45923,45785,45992,45746,46055,45814,45854,46136,45936,45727,45708,45748,45658,83233,82987,83361,83230,82716,83303,83325,83390,83465,83103
"405",0.568549,0.570915,0.569057,0.569011,0.568614,0.571153,0.571892,0.566127,0.567372,0.568076,0.568242,0.570612,0.569036,0.568885,0.567376,0.568964,0.57234,0.5692,0.565538,0.568615,0.559058,0.562703,0.561424,0.562069,0.564268,0.561186,0.563924,0.560399,0.560118,0.560136,9.39067455073996,9.41358330035615,9.37166713328173,9.45216697951793,9.41647760205349,9.40494656589109,9.41107161664034,9.37079153838514,9.33377202362347,9.42567489090577,9.37182722279947,9.37519716088328,9.37919894511291,9.43831502803862,9.41812326743356,9.37183330588041,9.43039330378475,9.39925360811123,9.34758103171848,9.45186921325155,5.38539639726423,5.41529207968434,5.40137193215382,5.39258370910486,5.42247335697331,5.39218248553914,5.39371795852781,5.39426112736794,5.41030445869716,5.38018076860274,60544,60648,60721,60199,60385,60729,60768,60414,60787,60269,60633,60864,60670,60274,60243,60710,60691,60558,60501,60159,103810,103910,103941,104230,104061,104074,104552,103888,103528,104111
"406",0.407541,0.406623,0.40709,0.410638,0.404814,0.407068,0.407145,0.405518,0.406517,0.405451,0.407283,0.409811,0.409993,0.405375,0.408466,0.406505,0.403836,0.407812,0.405844,0.40714,0.384247,0.384847,0.383904,0.383115,0.382113,0.382053,0.380535,0.383425,0.377264,0.383264,6.29805745723161,6.26113266814486,6.29838784540644,6.31401070176518,6.28232226826202,6.28948425573993,6.26695091354072,6.26214926571645,6.26277923278385,6.26324244998841,6.2755469953775,6.31897801215037,6.29944379571016,6.23337382559624,6.26414342018495,6.26964541851104,6.28665722247303,6.29951959466766,6.24164129064009,6.30062365558118,3.636361055381,3.64835758638669,3.66124971389334,3.63907938980604,3.64100927134649,3.63513796384396,3.63483967103189,3.64306210094254,3.63620942246896,3.64340171492671,64709,64944,64634,65036,64437,64722,64967,64757,64910,64735,64900,64854,65084,65033,65207,64837,64237,64737,65022,64619,105668,105485,104856,105278,104947,105100,104691,105248,103752,105194
"407",0.000743,0.000103,0.000213,7.8e-05,1e-06,0.000166,0.000207,8.9e-05,2e-06,0.000799,0.000227,2.2e-05,4.2e-05,1.3e-05,0.001117,0.000186,0.00019,0.000488,0.000568,0.00089,1.3e-05,0.000396,2.7e-05,0.000749,0.000602,0.001436,7e-05,0.000703,0.000211,0.00043,4.06010928961749,4.68181818181818,2.95833333333333,3.9,1,3.77272727272727,4.81395348837209,2.87096774193548,1,4.0974358974359,3.66129032258065,3.66666666666667,4.66666666666667,2.16666666666667,4.10661764705882,3.72,3.45454545454545,4.35714285714286,4.4375,3.99103139013453,1.85714285714286,2.2247191011236,2.7,2.39297124600639,2.49792531120332,2.45890410958904,2.1875,2.35117056856187,2.29347826086957,2.33695652173913,183,22,72,20,1,44,43,31,2,195,62,6,9,6,272,50,55,112,128,223,7,178,10,313,241,584,32,299,92,184
"408",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"409",0.998822,0.999012,0.998729,0.998932,0.999048,0.99906,0.998829,0.998988,0.9989,0.999231,0.998991,0.999021,0.998918,0.998959,0.998998,0.998836,0.999073,0.998822,0.998903,0.998728,0.999992,0.999986,0.999994,0.999987,1.000001,0.999995,1,0.999996,0.999997,0.999989,5549.01111111111,5550.06666666667,5044.08585858586,5774.17341040462,6842.79452054795,6660.4,5740.39655172414,6018,5807.55813953488,7036.83802816901,6091.40853658537,6322.91772151899,5981.54491017964,5675.90340909091,5842.09356725146,5740.4367816092,5676.55113636364,4969.26368159204,5229.85863874346,5069.68527918782,166665.333333333,199997.2,166665.666666667,199997.4,1000001,499997.5,5e+05,499998,333332.333333333,142855.571428571,180,180,198,173,146,150,174,166,172,142,164,158,167,176,171,174,176,201,191,197,6,5,6,5,1,2,2,2,3,7
"410",0.97509,0.976092,0.975602,0.974977,0.975415,0.975852,0.974854,0.975185,0.975487,0.975703,0.97554,0.974862,0.975172,0.97521,0.974621,0.97506,0.974785,0.975751,0.97541,0.974379,0.996889,0.997249,0.997267,0.997202,0.997437,0.997036,0.997333,0.996951,0.997118,0.997167,252.221934816348,254.588419405321,247.175576387129,249.737961065574,246.753098912219,253.731669266771,251.056914756631,246.383274381001,243.628121878122,244.966859151393,242.671641791045,244.142749812171,246.007063572149,246.763663967611,244.265914786967,246.913142567739,244.123466065615,253.96954711088,249.14687100894,246.241849886277,1003.91641490433,1089.88961748634,1146.28390804598,1078.05621621622,1172.07638072855,1044.0167539267,1166.47134502924,1057.21208907741,1110.37639198218,1088.61026200873,3866,3834,3947,3904,3953,3846,3883,3958,4004,3983,4020,3993,3964,3952,3990,3949,3993,3842,3915,3957,993,915,870,925,851,955,855,943,898,916
"411",0.918342,0.918896,0.918522,0.920031,0.922095,0.921143,0.918409,0.918327,0.9197,0.918393,0.919586,0.917772,0.921001,0.919676,0.920719,0.920498,0.919367,0.916949,0.920629,0.918452,0.979063,0.979048,0.977673,0.978854,0.978914,0.979197,0.978462,0.979331,0.978183,0.978624,74.2634643377001,76.9530190101332,74.158081705151,75.5858527768649,76.3829522862823,76.001897689769,75.5146357506989,75.1126288238181,76.3236514522822,73.9923461166613,76.4347103316433,74.6823988933192,77.08411449615,75.855823160673,75.9857225385822,74.9225134299202,76.7290101819396,75.085899115624,76.2741507870754,75.6861969509683,147.47145654466,149.40454753548,142.144954928758,145.467974438995,148.680741190766,150.160558196596,146.651978417266,149.630404889228,145.476353361095,145.52029739777,12366,11941,12386,12172,12072,12120,12162,12226,12050,12412,12031,12289,11948,12124,12117,12286,11982,12212,12070,12135,6639,6553,6878,6729,6584,6521,6672,6545,6724,6725
"412",0.844696,0.845447,0.845776,0.843443,0.846236,0.844874,0.84393,0.843992,0.843233,0.846468,0.842258,0.844345,0.841886,0.844105,0.843929,0.844259,0.844242,0.846073,0.844726,0.845248,0.934906,0.933493,0.935715,0.933514,0.934718,0.93518,0.934855,0.934466,0.934686,0.933623,38.6800989101566,38.0626238069512,38.3016031156598,38.1251638566198,38.6144649783254,38.028266642661,38.1678802406042,38.3249477794932,38.0692099322799,38.7488212405585,38.3734110893435,38.1486919983735,38.1842343976778,37.9441247864785,38.1195627625457,38.4068328632518,38.5410636840904,38.5542492595124,38.624874256973,38.0982601640674,47.7455696848986,47.4143132872816,48.4500077667892,47.6817856778016,48.1218080724876,48.4499015646047,47.8357979839329,48.0519360312645,47.8002454740718,47.5949734910277,21838,22212,22082,22123,21915,22217,22111,22022,22150,21845,21949,22133,22048,22246,22139,21982,21905,21945,21870,22186,19581,19688,19313,19578,19424,19302,19543,19447,19554,19616
"413",0.756024,0.759438,0.756339,0.760435,0.75688,0.758724,0.755873,0.759146,0.755752,0.756786,0.758249,0.757893,0.758506,0.7562,0.755956,0.756838,0.755748,0.758454,0.758376,0.755942,0.863713,0.864217,0.863527,0.865973,0.863257,0.863856,0.862743,0.863761,0.861998,0.864513,23.4229947021099,23.5689280615728,23.6725821596244,23.6556647794438,23.4880834160874,23.5921641791045,23.3741418764302,23.4181448005676,23.542209208149,23.4320834752454,23.6900990408348,23.3989811670269,23.460641489592,23.429899302866,23.6081321632679,23.3332716734493,23.4217001890476,23.5442354255914,23.67483532607,23.3972577300443,22.4597722071978,22.5162055130009,22.4935399843709,22.760013666947,22.2764502477291,22.5144257082541,22.2270513976555,22.4184640141192,22.3269270617489,22.6424923391216,32277,32222,31950,32146,32224,32160,32338,32417,32102,32297,32007,32390,32331,32275,32021,32436,32267,32214,32033,32309,38456,38382,38390,38048,38752,38369,38815,38529,38608,38181
"414",0.654493,0.655494,0.652896,0.656648,0.653175,0.65432,0.653161,0.655897,0.653822,0.655402,0.65408,0.657591,0.651847,0.653897,0.652795,0.653525,0.655794,0.65204,0.654808,0.653386,0.764644,0.765431,0.766419,0.768013,0.76604,0.766576,0.766858,0.767371,0.765658,0.766874,15.5735259125303,15.547770398482,15.5082185273159,15.6460244466154,15.4623251189546,15.5516470979702,15.5241003945429,15.6299923744162,15.4838724956188,15.5352706930881,15.5574055134029,15.5827251184834,15.4075448507339,15.5897625405302,15.4001038005143,15.4801383328991,15.4657453482065,15.6616145845843,15.6615163836403,15.5183830514915,12.6456414242479,12.5841512535964,12.648430537677,12.7230302829501,12.6413412983927,12.6843054521387,12.5991193769921,12.6270486408214,12.616923457197,12.6770700742235,42026,42160,42100,41969,42243,42074,42074,41964,42226,42188,42043,42200,42307,41944,42389,42217,42403,41633,41810,42104,60467,60825,60594,60364,60598,60435,60866,60772,60685,60493
"415",0.535768,0.531929,0.532819,0.53247,0.52972,0.532739,0.530991,0.53497,0.533607,0.533476,0.534517,0.534589,0.530727,0.536153,0.532735,0.530244,0.532092,0.536822,0.536118,0.530451,0.640212,0.638218,0.641796,0.63686,0.640184,0.644092,0.640699,0.641676,0.640803,0.642006,10.5791011768423,10.4977008545322,10.5917702017692,10.6543009784501,10.5665044283093,10.519291525156,10.4909906350022,10.6400286401878,10.6203128731789,10.5907250059557,10.5352609586881,10.6189341119917,10.5730934735836,10.5965373441113,10.5945231087423,10.5875164729843,10.5011249259917,10.648272305312,10.5373245803687,10.55686906681,7.88079323460985,7.86050521596689,7.85417431529481,7.82152682255846,7.87734560533537,7.8996737557338,7.87835079435345,7.85645546372819,7.86193823843351,7.89277240260139,50644,50671,50305,49977,50132,50644,50614,50279,50244,50372,50736,50343,50196,50597,50284,50082,50670,50414,50878,50247,81237,81193,81714,81424,81269,81534,81324,81675,81507,81341
"416",0.390188,0.389961,0.392427,0.388163,0.385873,0.384933,0.387384,0.386356,0.38702,0.387626,0.383593,0.388848,0.386541,0.391259,0.392353,0.386481,0.387379,0.388399,0.388734,0.388422,0.482612,0.48172,0.480685,0.481364,0.481443,0.482633,0.483245,0.477112,0.484352,0.47988,7.27854051634084,7.33092078053916,7.30572465791678,7.27728303867714,7.2361137156359,7.26055793424751,7.26050042170368,7.32345136098264,7.28357422463113,7.19304496279389,7.29139500845863,7.24665014256695,7.25653300292859,7.27355368828078,7.29416248373304,7.28741939133386,7.29472356131365,7.26413929827186,7.29701725076493,7.26361851332398,5.1756303151844,5.17494386971328,5.15850530676196,5.18136120469737,5.14774659182037,5.15446312237008,5.17204657833337,5.12924380227483,5.15311941441825,5.15816968172584,53608,53194,53715,53339,53326,53017,53355,52756,53136,53889,52609,53659,53268,53792,53790,53034,53104,53468,53273,53475,93247,93087,93183,92903,93525,93634,93434,93018,93992,93033
"417",0.189027,0.186181,0.187066,0.192687,0.190044,0.191288,0.194317,0.187331,0.194314,0.195395,0.189266,0.193386,0.194402,0.189338,0.185673,0.186087,0.186653,0.187858,0.19034,0.195622,0.261448,0.265109,0.261936,0.262081,0.258037,0.265383,0.264611,0.263624,0.261525,0.262605,5.01052324656735,5.0098485052337,5.02946711835242,5.03362068965517,5.03294491525424,5.00885048442001,5.01631515088933,5.01663006801992,5.03104367863708,5.02404093386815,5.00743445246977,4.99718338975167,4.99709533969103,5.02156212703885,4.99134385332939,4.98692214926973,5.0240363910422,5.00274293627333,5.02163360067539,5.02664645270704,3.5305047667918,3.54097156366453,3.52718752524844,3.52051206275858,3.53824319877139,3.54842289641525,3.54430871440435,3.50974544679945,3.52402576402738,3.53087100330761,37726,37163,37194,38280,37760,38190,38737,37342,38623,38892,37797,38699,38903,37705,37199,37315,37152,37551,37904,38917,74054,74869,74262,74444,72928,74789,74658,75112,74212,74374
"418",2.5e-05,2e-06,6e-06,9e-06,1.5e-05,3e-06,1e-06,1.2e-05,2.5e-05,2.4e-05,5.5e-05,1e-06,5e-06,3e-06,7e-06,1.9e-05,8e-06,2.6e-05,6.1e-05,2e-06,2.1e-05,2.7e-05,8e-06,1e-06,7e-06,9e-06,3.2e-05,2.4e-05,9e-06,9e-06,4.16666666666667,2,6,4.5,5,1.5,1,2.4,3.125,4,3.05555555555556,1,5,3,3.5,6.33333333333333,1.6,3.25,3.58823529411765,2,4.2,2.45454545454545,4,1,3.5,1.8,2.46153846153846,2.66666666666667,4.5,2.25,6,1,1,2,3,2,1,5,8,6,18,1,1,1,2,3,5,8,17,1,5,11,2,1,2,5,13,9,2,4
"419",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"420",0.973448,0.974992,0.973625,0.973197,0.9735,0.973986,0.973571,0.974076,0.972931,0.972256,0.972793,0.973275,0.974489,0.972994,0.973389,0.974216,0.972961,0.972241,0.974085,0.972984,0.999624,0.999614,0.999724,0.999601,0.999706,0.99971,0.999792,0.999678,0.999726,0.999669,272.903840762546,287.948021264028,279.61659965537,277.34311769735,277.271432640273,296.404747413268,283.922717993584,275.864061172472,275.930516165627,267.986769570011,279.457914392416,276.498579545455,281.15666474322,273.697327707454,267.267710049423,279.786329695577,276.017304964539,271.803466592116,281.527456647399,267.303296703297,11231.7303370787,11623.4186046512,12816.9743589744,10748.3978494624,11901.2619047619,11490.9195402299,14081.5774647887,12816.3846153846,12983.4545454545,12816.2692307692,3567,3386,3482,3509,3511,3286,3429,3531,3526,3628,3481,3520,3466,3555,3642,3482,3525,3577,3460,3640,89,86,78,93,84,87,71,78,77,78
"421",0.864707,0.864,0.863507,0.866478,0.865799,0.864785,0.862372,0.865189,0.864082,0.864278,0.866012,0.864627,0.863268,0.864156,0.86357,0.865551,0.861326,0.865443,0.863923,0.862648,0.984817,0.984899,0.985298,0.984448,0.985108,0.98421,0.984785,0.985119,0.984423,0.98468,51.4216817316841,51.4837325706114,51.016601677892,51.514744351962,51.7667563527653,52.3002721499849,51.6204956303125,51.7426589318821,51.9436128644424,51.4328731254463,51.7454588910134,51.5333770413637,51.4707846410684,51.4256129492978,51.5594960893188,51.8666706615532,50.8156932153392,51.9848029793369,51.4576806242182,51.259611385109,258.482152230971,258.300288486756,261.490976645435,250.495674300254,253.828394743623,247.787009063444,253.093035209458,260.47567424643,255.164074650078,246.293146573287,16816,16782,16926,16820,16725,16535,16706,16721,16635,16804,16736,16778,16772,16804,16749,16688,16950,16648,16789,16829,3810,3813,3768,3930,3881,3972,3891,3782,3858,3998
"422",0.73687,0.738344,0.734407,0.736451,0.733509,0.737133,0.738687,0.734342,0.733057,0.736009,0.737563,0.73565,0.736824,0.737984,0.739693,0.734035,0.731964,0.737152,0.731883,0.734684,0.936318,0.936176,0.935669,0.935663,0.935679,0.93555,0.935851,0.936092,0.935299,0.936277,25.1354209305499,25.246845614635,25.0599535931209,25.1074253375153,24.8386102739494,25.091326843216,25.0827504244482,24.9208266874809,24.7779956058814,24.8895539548882,25.1068182591824,24.9220814418321,25.1030253475061,25.0733530391058,25.2886495726496,24.9400312584942,24.9723312067142,24.8115785930663,24.6790868626922,25.0088164210096,61.4019279952784,61.8386947618733,60.4710786531377,61.7029147982063,61.4688608592826,60.6043920450865,61.3753279118573,60.923657663521,60.2447020933977,61.6498979390268,29316,29245,29306,29332,29531,29378,29450,29467,29585,29571,29377,29518,29352,29433,29250,29432,29311,29710,29656,29377,15249,15139,15473,15164,15222,15437,15248,15365,15525,15187
"423",0.612052,0.608847,0.604824,0.61172,0.610198,0.612987,0.610254,0.604376,0.604837,0.607367,0.609329,0.606258,0.611261,0.605139,0.611927,0.605179,0.607824,0.605302,0.609789,0.607932,0.857933,0.856682,0.856496,0.855805,0.855993,0.856896,0.856008,0.855848,0.857064,0.855325,16.05634985178,16.0206030944111,16.0498885468634,16.0822357178537,16.0409568874869,16.2647792400764,16.0572029996053,15.9046315789474,15.8408936147923,15.9489260017856,16.0337078651685,15.9072732997481,16.027610257486,15.9251296086739,16.1041896941944,15.9333105155073,15.9764489420423,15.9084864253988,16.1409513221631,15.9998947257606,27.3785103395456,27.0716384894928,26.9669091023582,27.1969046938062,27.1424992865523,27.0075642965204,27.0460663507109,27.152538071066,27.2828675113007,27.3485211830536,38119,38004,37684,38037,38040,37688,38005,38000,38182,38082,38003,38112,38138,37999,37998,37982,38045,38049,37779,37996,31336,31645,31761,31467,31537,31728,31650,31520,31414,31275
"424",0.472717,0.478444,0.479001,0.476217,0.479412,0.479694,0.468581,0.477077,0.483711,0.475523,0.475104,0.482527,0.476334,0.482414,0.480529,0.478457,0.477669,0.477438,0.476938,0.477523,0.752887,0.75245,0.751416,0.750334,0.751905,0.749009,0.752511,0.750633,0.75097,0.749519,11.4873757624359,11.5994860232259,11.560020272227,11.581434373404,11.6285929124118,11.7007098080347,11.3719451522873,11.648240837952,11.5725872051294,11.6137013066308,11.4850968163028,11.5658437200384,11.5901990364495,11.5731215814221,11.6176442144964,11.5728660232688,11.6621255401743,11.473841051645,11.5739176858862,11.532422054242,15.4950091584515,15.3317168588777,15.3720387872837,15.3386074655546,15.3675809352518,15.2345977829757,15.3420253216172,15.374892466511,15.3871529556398,15.3656081510486,41151,41247,41436,41119,41227,40997,41205,40957,41798,40945,41367,41720,41098,41684,41362,41343,40959,41611,41208,41407,48589,49078,48882,48918,48928,49165,49049,48822,48805,48779
"425",0.341695,0.335717,0.338599,0.33882,0.334795,0.341762,0.333778,0.340184,0.334312,0.342379,0.332723,0.336216,0.333943,0.33952,0.333131,0.336841,0.332361,0.329106,0.337049,0.338542,0.620034,0.619563,0.620985,0.621944,0.615868,0.622448,0.61837,0.618806,0.619317,0.620458,8.83846352819452,8.76248270821914,8.81722306129889,8.79435201287409,8.74869342531619,8.78836659123637,8.80285887596593,8.72714212416624,8.80788281167668,8.82010922767788,8.78708569919451,8.79824148217931,8.75066820397254,8.85665840615625,8.79275213133793,8.74275851328904,8.70921335359782,8.60903003034425,8.80966569957396,8.83114647189253,9.68848539775302,9.79236605026079,9.70865513898877,9.73689236790607,9.68345911949686,9.67315223472369,9.74839594532814,9.71987308368937,9.77303140287202,9.86419713831479,38660,38313,38402,38527,38268,38888,37917,38980,37956,38818,37865,38214,38162,38335,37887,38528,38162,38228,38259,38335,63997,63270,63962,63875,63600,64348,63433,63664,63370,62900
"426",0.180501,0.180912,0.18076,0.177978,0.183872,0.180616,0.180365,0.181183,0.184756,0.175897,0.176047,0.178382,0.181115,0.184966,0.184316,0.176145,0.173378,0.185827,0.176358,0.176015,0.450933,0.455914,0.456463,0.45628,0.457093,0.459073,0.45366,0.452738,0.453692,0.454043,6.83534668837808,6.8509107433635,6.85735963581184,6.81281580156178,6.8346281083894,6.81364116493134,6.77096628876042,6.77015918092818,6.88104283054004,6.76396846760238,6.83783888759419,6.87804125698863,6.8658781606581,6.87836078985534,6.88080038824803,6.81807625314496,6.79221186241479,6.90139641981728,6.87555555555556,6.82149362477231,6.51260831889081,6.62482744590883,6.6003875240395,6.61007127542447,6.61820577418701,6.61240745542016,6.6090731622039,6.58259908691733,6.54102449503323,6.58749365252086,26407,26407,26360,26124,26903,26508,26638,26762,26850,26005,25746,25935,26379,26891,26787,25835,25526,26926,25650,25803,69240,68819,69157,69028,69066,69426,68642,68778,69361,68925
"427",0.000632,0.000331,0.000191,8.6e-05,1.5e-05,0.000824,4.9e-05,0.000184,0.000553,6.5e-05,0.000289,8.1e-05,5.6e-05,0.000266,0.00063,0.000587,5.4e-05,0.000139,6.1e-05,0.000706,0.237007,0.241414,0.239791,0.238452,0.242135,0.239281,0.239431,0.237769,0.240207,0.240698,5.35593220338983,5.51666666666667,5.78787878787879,5.73333333333333,3.75,4.96385542168675,4.08333333333333,5.41176470588235,5.53,4.33333333333333,5.35185185185185,8.1,4.66666666666667,5.32,5.52631578947368,5.19469026548673,9,7.31578947368421,4.06666666666667,5.22962962962963,4.57251172033261,4.60669783417613,4.55287840814157,4.58085833941676,4.58051152056298,4.54725299785257,4.53021645349277,4.5466001223803,4.54903037648663,4.55194977117138,118,60,33,15,4,166,12,34,100,15,54,10,12,50,114,113,6,19,15,135,51833,52405,52668,52054,52862,52621,52852,52296,52804,52878
"428",4.2e-05,1.7e-05,5e-06,1.7e-05,5e-06,6.8e-05,1.1e-05,1e-05,2.6e-05,2.8e-05,1e-05,2e-06,1.2e-05,4e-06,3.9e-05,3.1e-05,2e-06,1.9e-05,1.2e-05,1.3e-05,0.000177,3.1e-05,6e-06,4e-05,2.6e-05,5.6e-05,2.2e-05,3e-06,5.5e-05,6.1e-05,4.66666666666667,3.4,5,4.25,5,3.77777777777778,3.66666666666667,3.33333333333333,5.2,7,5,2,3,4,4.875,4.42857142857143,2,4.75,3,3.25,3.40384615384615,3.1,1.5,2.66666666666667,3.71428571428571,2.8,4.4,3,2.75,2.54166666666667,9,5,1,4,1,18,3,3,5,4,2,1,4,1,8,7,1,4,4,4,52,10,4,15,7,20,5,1,20,24
"429",1.6e-05,1e-06,1.2e-05,1.4e-05,3e-06,6e-06,9e-06,8e-06,5e-06,2e-06,2.4e-05,9e-06,6e-06,5e-06,4e-06,1e-06,9e-06,2e-06,3e-06,2e-06,1e-06,8e-06,1e-06,1.6e-05,4.3e-05,6e-06,9e-06,5e-06,1e-06,1e-06,5.33333333333333,1,2.4,3.5,3,3,3,4,2.5,2,4,9,2,1.25,4,1,9,1,3,2,1,2.66666666666667,1,2.66666666666667,2.86666666666667,3,3,2.5,1,1,3,1,5,4,1,2,3,2,2,1,6,1,3,4,1,1,1,2,1,1,1,3,1,6,15,2,3,2,1,1
"430",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"431",0.998721,0.998807,0.998954,0.998907,0.998878,0.998761,0.998707,0.999018,0.998871,0.998767,0.99878,0.99897,0.998911,0.998824,0.999124,0.999011,0.999084,0.998915,0.998981,0.999208,0.999996,0.999993,0.999998,0.999945,0.999999,0.999982,0.999976,0.999994,0.999993,0.999997,5121.64615384615,5840.97660818713,6362.76433121019,6053.98181818182,5807.43023255814,4667.10747663551,4733.20853080569,6054.65454545455,5399.3027027027,5174.9585492228,5312.65957446809,6054.36363636364,5675.63068181818,5175.25388601036,6573.18421052632,5708.63428571429,5775.05202312139,5945.92261904762,5458.91256830601,6751.4054054054,333332,333331,249999.5,76918.8461538462,333333,142854.571428571,111108.444444444,199998.8,333331,333332.333333333,195,171,157,165,172,214,211,165,185,193,188,165,176,193,152,175,173,168,183,148,3,3,4,13,3,7,9,5,3,3
