"","sigma","mu1","mu2","delta","Delta_B1ELT","Delta_B1ERT","Delta_B1sym","rbar1_sharpELT","rbar1_sharpERT","rbar1_sharpsym","rbar1ELT","rbar1ERT","rbar1sym","rbar2_sharpELT","rbar2_sharpERT","rbar2_sharpsym","co.fracELT","co.fracERT","co.fracsym","co.meanELT","co.meanERT","co.meansym","co.numELT","co.numERT","co.numsym"
"3353",3.2,0.7,0.8,0.8,0.15956313772988,0.159414326701109,0.176666329602064,1.04498084169543,1.04346254353925,1.04324979362503,0.0988190913561538,0.0980143954925492,0.116041301605322,1.10572488806916,1.10486247474781,1.10387482162178,0.0004654,0.0004639,0.0004728,13.0407178639944,14.0969341671018,9.60062541595586,37,34,48.9
"3354",3.2,0.7,0.8,0.9,0.110865180211369,0.110498230725492,0.111507757278432,0.866107335386916,0.865711290943384,0.865888524009577,0.0438521495203591,0.0429338710494344,0.0444341783729186,0.933120366077926,0.933275650619441,0.932962102915091,0.0002724,0.0002144,0.00027,10.0805218691836,9.49808900812577,5.78566912392047,28.2,23.2,46.1
"3355",3.2,0.7,0.8,1,0.00166772141112694,5.20988777002716e-05,-0.000573444429107471,-0.102409788183699,-0.101857515309327,-0.0983713499250058,-0.098821639971814,-0.100987025871675,-0.0999133373479989,-0.00192042680075852,-0.000818390559951846,0.000968542993885717,3.34e-05,7.41e-05,6.25e-05,6.95412280701754,7.56412698412698,4.6167265795207,5.1,9.7,13.7
"3356",3.2,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3357",3.2,0.7,0.9,0.1,0.161980012061925,0.161985228969348,0.157648463799802,0.870232259244837,0.871128893353123,0.870516310116006,0.0984344122021865,0.0985490154937682,0.094082919055672,0.933777859104576,0.934565106828703,0.934081854860137,0.001001,0.0009984,0.001001,1001,949.65,1001,1,1.1,1
"3358",3.2,0.7,0.9,0.2,0.200624640752035,0.200075018847643,0.212290095781749,1.02780230597234,1.02947632181268,1.03033701514317,0.124622263589757,0.124828676369682,0.13605747408627,1.10380468313462,1.10472266429063,1.10656963683865,0.0009809,0.0009868,0.0010008,293.25,658.701666666667,900.8,4.3,2.2,1.2
"3359",3.2,0.7,0.9,0.3,0.217197031137202,0.217356431966949,0.240705601726056,1.10783447583887,1.10855905170452,1.1081636872748,0.132611753470135,0.132827288241596,0.156214657053856,1.19241975350594,1.19308819542987,1.192654631947,0.0009331,0.0009266,0.0009705,169.137777777778,176.36845959596,156.316142191142,7.9,7.8,7.1
"3360",3.2,0.7,0.9,0.4,0.221272022908738,0.220919879025833,0.25297872259006,1.14417980115898,1.14514459028629,1.14338124253447,0.12936476465815,0.129650333160463,0.160941666018861,1.23608705940957,1.23641413615166,1.23541829910567,0.0008439,0.0008504,0.0008915,49.847093837535,55.6608189591626,64.4466097219774,18.4,16.1,16.9
"3361",3.2,0.7,0.9,0.5,0.216403761159989,0.216495536395898,0.251264905826869,1.15271816072609,1.15086980719649,1.1510893691347,0.118195371130772,0.118279419165957,0.153062206487387,1.25092655075531,1.24908592442643,1.24929206847418,0.0006954,0.0007158,0.0007817,29.3414690460929,35.6228894734759,27.7854869471299,24.4,22.9,30.6
"3362",3.2,0.7,0.9,0.6,0.202506657324168,0.203406002459772,0.23848192193152,1.13264507338208,1.13155675141272,1.13078859802639,0.0975302889265342,0.0987599951693754,0.133542033184692,1.23762144177972,1.23620275870312,1.23572848677322,0.0005192,0.00055,0.0006697,20.4914062478565,21.3968157347058,15.6969190689998,25.5,25.6,44.2
"3363",3.2,0.7,0.9,0.7,0.180298153690762,0.180282482961245,0.211237566342148,1.07989468456738,1.07968512203944,1.08051641086953,0.0679565248312098,0.0681448654922291,0.0990993224616715,1.19223631342693,1.19182273950846,1.19265465475001,0.0003662,0.000419,0.0005133,14.1692285689139,14.676412835249,10.9961127171522,26.2,29.2,46.8
"3364",3.2,0.7,0.9,0.8,0.14589882068399,0.147002833083361,0.165917643494974,0.984261478445667,0.985970267906126,0.984568200286527,0.0254988223634693,0.0264633923086748,0.0451877527772902,1.10466147676619,1.10650970868081,1.10529809100421,0.0002816,0.0002383,0.0001879,9.84954822865526,9.35876486834259,7.05875082836271,28.2,23.4,27.5
"3365",3.2,0.7,0.9,0.9,0.0936019005151033,0.093587625950461,0.0955935970597586,0.799461232489647,0.801327593962184,0.800819803146223,-0.0394660981580181,-0.0396870202294484,-0.0370255203310936,0.932529231162769,0.934602240142094,0.933438920537075,7.38e-05,0.0001031,9.55e-05,6.70552631578947,7.66513431743695,5.4502846042846,10.6,13.5,17
"3366",3.2,0.7,0.9,1,0.000305147050572489,-0.000274394103595143,0.000304799541866537,-0.203335045077085,-0.200758469834873,-0.198532513779343,-0.199595200883627,-0.199941462432975,-0.199542375257205,-0.0034346971428857,-0.00109140150549285,0.00131466101972841,1.92e-05,3.35e-05,2.69e-05,5.76833333333333,5.7247619047619,5.06506132756133,3.2,5.2,6
"3367",3.2,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3368",3.2,0.8,0.1,0.1,0.0169693059817748,0.0172931353037723,0.0298872490231332,1.18073848076136,1.17940738328636,1.17996642659427,0.263332411739762,0.263106035144063,0.276236622645935,0.934375375003371,0.933594483446073,0.933617052971463,0.0005894,0.0007501,0.0008537,34.5254597069597,56.3680803020509,112.644285714286,18.2,14.4,11.8
"3369",3.2,0.8,0.1,0.2,0.096280819159163,0.0957136524317733,0.126514234936578,1.39714486331415,1.39705172064237,1.39588244893848,0.387366620284395,0.387391121631462,0.417347626184205,1.10605906218892,1.10537425144268,1.10504905769086,0.0003402,0.0003928,0.0004992,20.1344284441049,20.4051619191348,20.7598289099151,17.7,20.9,25.2
"3370",3.2,0.8,0.1,0.3,0.157401935643765,0.157639483647183,0.193283694193714,1.51274852160878,1.51292052985305,1.5151418680277,0.478896261685962,0.478851273394615,0.514818837926456,1.19125419556658,1.19170874010562,1.19360672429496,0.0001935,0.0001134,0.0002355,13.7701584908563,13.676727994228,13.0703426806009,14.8,9.5,21.2
"3371",3.2,0.8,0.1,0.4,0.205264447705182,0.205434976953662,0.240488688370636,1.58227655119794,1.58416623309465,1.58297873053014,0.551802020344342,0.552537451223261,0.587179543985088,1.23573897855878,1.23706375882505,1.23628787491568,3.72e-05,4.96e-05,6.98e-05,14.2857142857143,12.4617857142857,10.3149404761905,3.1,4.5,7
"3372",3.2,0.8,0.1,0.5,0.241537347258564,0.242314767877271,0.271982795266041,1.62117408499775,1.6195510865451,1.61959215898634,0.611640461805404,0.612140760734998,0.642255081161324,1.25107097045091,1.24972509368737,1.24931987309106,2.53e-05,3.21e-05,3.99e-05,11.0107142857143,10.0383333333333,11.4502380952381,2.6,3.8,5.1
"3373",3.2,0.8,0.1,0.6,0.267797085683588,0.267342646530441,0.290345668364132,1.62748025166832,1.63160896241965,1.6292445829796,0.660796785667301,0.661133144657286,0.683245725025165,1.2344805516846,1.23781846429281,1.23634452631857,1.75e-05,2.23e-05,2.48e-05,7.20857142857143,9.335,9.085,2.6,2.2,2.8
"3374",3.2,0.8,0.1,0.7,0.282565405028011,0.281949571106739,0.293713010109872,1.61002997696741,1.60916412219339,1.6091250090277,0.700264109069129,0.699692373501766,0.711279512467231,1.19233127292629,1.19142131979836,1.19155850667034,1.17e-05,1.18e-05,1.31e-05,6.01666666666667,5.645,7.66666666666667,2.2,2.3,1.9
"3375",3.2,0.8,0.1,0.8,0.280390021261532,0.281289788271525,0.28135551023654,1.55240153337157,1.55147313820864,1.5522679857075,0.727851886362884,0.728349732334414,0.728525765016317,1.10493966827022,1.10441319414575,1.10509773092773,9.5e-06,1.05e-05,1.01e-05,7.18333333333333,5.44166666666667,7.15,1.6,2,1.4
"3376",3.2,0.8,0.1,0.9,0.250140741632572,0.250809216874791,0.23927135007677,1.42321480876366,1.42012300898684,1.42341320794741,0.739870515853925,0.739717491905602,0.729140927871557,0.933485034542306,0.931214733956025,0.933543630152618,9e-06,8.5e-06,4.3e-06,5.2,5.05833333333333,3.95,1.8,1.7,1.1
"3377",3.2,0.8,0.1,1,0.000874452462924981,0.000268108134516138,0.000481047136018929,0.701751842007368,0.697000498380301,0.700591850227064,0.700564887650559,0.699447410429448,0.699752770247875,0.00206140681973411,-0.0021788039146307,0.00132012711520871,6e-06,7.2e-06,5.8e-06,6,6.25,3.88333333333333,1,1.2,1.7
"3378",3.2,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3379",3.2,0.8,0.2,0.1,0.0312754268706878,0.0310509723741402,0.0423315372689365,1.14195082246985,1.14350684562901,1.14187115814132,0.24000418100482,0.240220068182006,0.250980106433796,0.933222068335719,0.934337749821147,0.933222588976456,0.0008295,0.0008243,0.0009509,73.297020319292,79.5168095720069,248.86451655156,13.6,11.8,7.9
"3380",3.2,0.8,0.2,0.2,0.104880082778748,0.10446952021329,0.133395203201666,1.3520293036883,1.35156233772684,1.35089300693284,0.351652911034582,0.351441198741203,0.379785723458104,1.10525647543247,1.10459065919893,1.10450248667641,0.0005043,0.0005531,0.0007799,21.8448316498317,25.6401210845386,32.0204110456727,22.9,22.2,27.7
"3381",3.2,0.8,0.2,0.3,0.159271283961853,0.159692586060571,0.194685248102587,1.46465091740032,1.46566485860199,1.46524317074707,0.43257664370225,0.432908435511416,0.46800465329628,1.19134555765992,1.19244900915115,1.19192376555337,0.0002572,0.0003169,0.0005234,14.0937271811483,15.1620369008078,22.2186386000175,19.9,20.4,24.4
"3382",3.2,0.8,0.2,0.4,0.202329843190359,0.201571961411523,0.237859231538334,1.53103970647937,1.53109879120664,1.53055848130395,0.497111525716932,0.497375657862938,0.5326735899325,1.23625802395279,1.23529509475523,1.23574412290978,0.0001282,0.0001287,0.0003058,16.5557954545455,12.8475770308123,11.6810500055917,9.9,10.5,28.1
"3383",3.2,0.8,0.2,0.5,0.235552450777633,0.234935797580568,0.266743865756063,1.56455108271989,1.56493763716453,1.56423914153574,0.549991244501977,0.54938374425606,0.581357825029955,1.25011228899555,1.25048969048903,1.24962518226185,5.78e-05,4.58e-05,6.36e-05,15.7343956043956,11.1833333333333,11.3066666666667,5.2,4.5,7.4
"3384",3.2,0.8,0.2,0.6,0.257057037044672,0.256522109977554,0.280983322343984,1.57275303107022,1.57221281647751,1.57175397218366,0.591909719863007,0.591026642289835,0.615406041797987,1.23790034825189,1.23770828416522,1.23733125272965,3.34e-05,2.69e-05,3.66e-05,8.70305555555556,11.05,8.27418831168831,4.1,2.6,4.7
"3385",3.2,0.8,0.2,0.7,0.26824581536428,0.268316024960391,0.281581334014507,1.54753061764892,1.54852252804989,1.54973993223543,0.62396015784801,0.623965860415702,0.637960256348475,1.19181627516519,1.19287269259458,1.19336100990146,2.47e-05,2.98e-05,2.97e-05,10.3888888888889,10.6233333333333,12.0037878787879,3.3,3.6,3.4
"3386",3.2,0.8,0.2,0.8,0.263367343762257,0.26363132549356,0.266118264093925,1.48633638544027,1.486382432796,1.48588061394653,0.644900955378433,0.644969746922081,0.647418428809932,1.10480277382409,1.10504401136748,1.10458044923052,1.57e-05,1.61e-05,1.43e-05,11.0733333333333,7.25666666666667,5.08833333333333,1.9,2.3,2.9
"3387",3.2,0.8,0.2,0.9,0.231885268620948,0.233707470334452,0.222237759784499,1.35283924084393,1.34859153008222,1.35251462928271,0.649928137734104,0.650320801241134,0.639641660370274,0.934796371730776,0.931978199175535,0.935110728696933,1.37e-05,6.8e-06,1.33e-05,6.28666666666667,4.2,4.59142857142857,2.1,1.5,3.5
"3388",3.2,0.8,0.2,1,0.000786503842867806,0.000169283249241817,0.000195809601255405,0.59933956695785,0.599044918626053,0.600153635901983,0.600707233450612,0.599648025988865,0.599439933962369,-0.000581162649893891,-0.000433824113569875,0.00090951154086989,1.12e-05,6.8e-06,6.7e-06,7.8,4.8,3.79,1.6,1.5,2.3
"3389",3.2,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3390",3.2,0.8,0.3,0.1,0.046371891425409,0.0464296375198394,0.0548434677628066,1.10617507327934,1.10587476203825,1.10540906136105,0.218577050517596,0.218698606611902,0.226982973290752,0.933969914187153,0.933605792946193,0.933269555833107,0.0009122,0.0009061,0.0009941,168.593333333333,206.911025641026,784.65,8.6,7,2.3
"3391",3.2,0.8,0.3,0.2,0.113421262548605,0.113737986547883,0.139890198811984,1.30953544303464,1.30793010914271,1.309681650137,0.317335015457964,0.317234521616325,0.344104618456049,1.10562169012528,1.10443357407426,1.10546723049294,0.0006856,0.0007324,0.0008918,39.1222182434424,38.4585519460772,76.7930561251614,19.1,20.4,13.5
"3392",3.2,0.8,0.3,0.3,0.163297983344605,0.162809104715332,0.197591827368967,1.41760678367553,1.4179425148378,1.41848399007098,0.388833528031222,0.388759412357173,0.423079449596732,1.19207123898891,1.19199220719596,1.19299636784321,0.0004156,0.0004074,0.0007283,18.5591563163357,18.4479891697311,24.6116105853281,23.9,22.2,30.6
"3393",3.2,0.8,0.3,0.4,0.200368880294561,0.201380232637275,0.237397260429898,1.48001057457606,1.48077777434236,1.47947476566916,0.444157490662724,0.444959143799341,0.480521199546344,1.2362219642079,1.23719886318029,1.23635082655272,0.0003341,0.000225,0.0005196,13.9173747341839,12.6764520810573,15.2281535766536,24,18.9,34.6
"3394",3.2,0.8,0.3,0.5,0.228633507260941,0.229086739323862,0.261416226397909,1.51076519679637,1.51107971794653,1.51173791080961,0.489041138359912,0.488438458513162,0.52200315113387,1.2503575656974,1.25172799875723,1.25115098607365,0.0001486,0.0001556,0.0002524,12.5740800865801,11.2150165761572,10.2465014633493,12.3,15.1,23.9
"3395",3.2,0.8,0.3,0.6,0.246383440615098,0.247157412511958,0.273999760422562,1.51344267101492,1.51260482836899,1.51192757237716,0.523539983841185,0.52342452548343,0.550255751465054,1.23628612778883,1.23633771539752,1.23567158133467,4.37e-05,5.54e-05,0.0001161,13.1633333333333,13.5564285714286,8.05281148523483,3.8,4.7,15
"3396",3.2,0.8,0.3,0.7,0.254590439891107,0.253508139055507,0.270661936444023,1.48722291424362,1.48690618202191,1.48651742949034,0.549239297701277,0.548251241079345,0.565580973499267,1.19257405643345,1.19216307999807,1.19159839243509,3.1e-05,5.49e-05,6.69e-05,7.73272727272727,10.6555555555556,9.67493243243243,4.1,5.5,8.4
"3397",3.2,0.8,0.3,0.8,0.246957741840216,0.24763188376004,0.25207445056284,1.42126195146897,1.42190516865078,1.41940469331378,0.562918834099498,0.563454197982237,0.567598047175125,1.10530085920969,1.10608285442858,1.10388109670149,2.1e-05,1.63e-05,2.2e-05,8.18095238095238,9.57666666666667,6.47,3.1,2.1,3.1
"3398",3.2,0.8,0.3,0.9,0.214403155151737,0.215468813264852,0.206661444738794,1.28042995067265,1.27893938054254,1.28030567464099,0.56055484467164,0.561019601694768,0.55281749705461,0.934278261152747,0.93338859211262,0.934149622325169,1.48e-05,1.12e-05,2.42e-05,5.82,6.89166666666667,6.34278499278499,2.4,1.9,4.1
"3399",3.2,0.8,0.3,1,-0.00103705594083056,0.000266321939012965,0.000151159631932881,0.496807702422186,0.499942670045779,0.501305828540466,0.498778612989827,0.499596170026387,0.500276549985322,-0.00300796650847208,0.000612821958405133,0.00118043818707741,9.6e-06,9.9e-06,1.01e-05,5.22,4.75454545454545,4.75,1.8,2.3,2.2
"3400",3.2,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3401",3.2,0.8,0.4,0.1,0.0617996598433227,0.0627732321268301,0.0685079247914882,1.06979541264898,1.06925520891117,1.07049960455183,0.198064955969366,0.198395925192934,0.204685632463942,0.933530116522939,0.933632515845062,0.934321896879378,0.0009734,0.0009664,0.001001,365.2,369.87880952381,1001,3.9,3.4,1
"3402",3.2,0.8,0.4,0.2,0.124003860946966,0.124431521778523,0.148355004170371,1.26647834548969,1.26479577688886,1.26649198955677,0.285609760000335,0.285183426144399,0.309674703065977,1.10487244643633,1.10404387252298,1.10517229066116,0.0007835,0.0007985,0.0009603,51.3772177994005,50.1276657329598,172.972651515152,16.9,17.2,7.5
"3403",3.2,0.8,0.4,0.3,0.16794448303232,0.168581296534747,0.201748926241618,1.37147739432416,1.37071081159089,1.37032928289402,0.346762530915702,0.346922692977484,0.380222653068738,1.19265934644078,1.19236941514815,1.1918555560669,0.0006214,0.0006309,0.0008376,28.8244834018027,32.8202603423536,43.5509293255527,22.8,21.5,20.5
"3404",3.2,0.8,0.4,0.4,0.200391843131293,0.199883026291422,0.236541683297188,1.42938471477378,1.4296760502026,1.42890590099404,0.393943854288123,0.393617471755289,0.429732983323388,1.23583270361695,1.23594160473873,1.23571460096785,0.0004657,0.0004733,0.000685,19.4114134432345,18.913211223072,20.2228635039571,24.5,26.1,35.7
"3405",3.2,0.8,0.4,0.5,0.223321467842577,0.223942345259188,0.25762417212938,1.45649052856851,1.45587877354453,1.45515573785861,0.430210375545008,0.430299765317546,0.464138527414358,1.24960162086608,1.24952135348617,1.24864138257364,0.000295,0.0002523,0.000474,15.3691534293259,16.1899493385871,15.3993668604585,21.2,15.6,33
"3406",3.2,0.8,0.4,0.6,0.237661772482268,0.237369398885989,0.264487587130449,1.45720156965372,1.45711269287977,1.4563098033025,0.457511277591748,0.457553909102427,0.48515675631672,1.23735206454424,1.23692818266333,1.23564063411623,0.0001236,0.0001097,0.0002406,12.0472095959596,10.5136511849419,9.92567843208414,10.2,11,24.2
"3407",3.2,0.8,0.4,0.7,0.240805402896862,0.242297290807321,0.259136568171332,1.42603859867308,1.42446262867756,1.42598735590872,0.474884956211552,0.475406568174545,0.493402625948802,1.19195904535839,1.19135335131033,1.19172129813125,7.25e-05,6.5e-05,8.82e-05,9.64326712503183,9.93575757575758,8.21782562466773,8.4,7.7,12.1
"3408",3.2,0.8,0.4,0.8,0.231090052590442,0.231322237994165,0.237128150853824,1.35564377156347,1.3542179769176,1.35589525834449,0.48196173538651,0.482494434973715,0.488561824651564,1.1047720887674,1.10304577993805,1.10446158454675,2.38e-05,6.04e-05,3.84e-05,6.63136363636364,7.34853174603175,7.94333333333333,3.3,7.8,4.4
"3409",3.2,0.8,0.4,0.9,0.196239489222056,0.197390029827735,0.190221894148088,1.20987254378587,1.20907933057017,1.2089527430314,0.472210230802759,0.473274513321413,0.465635668378091,0.933901802205172,0.933194847076489,0.9335389688014,2.1e-05,2.2e-05,2.14e-05,8.48333333333333,5.16666666666667,6.13384615384615,3.2,4,3.5
"3410",3.2,0.8,0.4,1,-8.72182753925513e-05,0.00115301035849021,-0.000578740360083272,0.398608875335649,0.397209235805356,0.401786920249793,0.400075778323936,0.400642095157978,0.400587714004016,-0.00155412126367948,-0.00227984899413209,0.000620465885693864,1.35e-05,9.2e-06,1.08e-05,5.89761904761905,4.15833333333333,4.69666666666667,2.5,2.4,2.1
"3411",3.2,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3412",3.2,0.8,0.5,0.1,0.077844608089269,0.078361361278534,0.0818200190019205,1.03554454809438,1.03467785663026,1.03434934870529,0.17883768008047,0.178958729642719,0.183128336677291,0.934551476103181,0.934080488266074,0.933041031029924,0.0010001,0.0009932,0.0010003,883.833333333333,585.103333333333,900.55,1.3,2.5,1.2
"3413",3.2,0.8,0.5,0.2,0.135017595159299,0.134392493751903,0.157155663090706,1.22589300892282,1.22497854864981,1.22449349293581,0.254783048523931,0.254472495747734,0.276925427335551,1.10612755555818,1.10489854665398,1.10472372869097,0.0009411,0.0009299,0.0009889,205.064545454545,166.816155844156,497.187912087912,7.1,8.3,4.6
"3414",3.2,0.8,0.5,0.3,0.173469610460031,0.173198371318775,0.205939398107786,1.32476081412474,1.3259519598455,1.3247066222534,0.306461362568458,0.306501572792028,0.338679801393474,1.19176906201631,1.19264875837225,1.19196621896771,0.0008291,0.0008043,0.0009365,56.8306181620312,53.3762931839402,102.514958966043,17.3,16.4,11.4
"3415",3.2,0.8,0.5,0.4,0.201263702318161,0.2002034509136,0.23711217644989,1.37893259376926,1.38077004397901,1.37996411507846,0.344994842181988,0.344545767304015,0.38100167172475,1.23520145390544,1.23642772758859,1.23607461980361,0.0006658,0.0006082,0.0008555,30.6628443486338,22.1577650334575,36.7587799119921,22.1,27.9,24.3
"3416",3.2,0.8,0.5,0.5,0.218868577538465,0.218801709246294,0.254559617307493,1.40388959953965,1.40434953406298,1.40324213699683,0.372486319463772,0.372750313930245,0.408207067150695,1.25027185761434,1.25040092937903,1.24959468715363,0.0005215,0.0005437,0.0007125,19.4478642729819,19.5072832031618,18.1206423109055,27.1,27.9,39.6
"3417",3.2,0.8,0.5,0.6,0.229229092205308,0.229784101598794,0.258643899479485,1.4001297458915,1.40042205797529,1.40166971048026,0.39288197982259,0.393081022938462,0.422382306098379,1.23647685827422,1.23712513663562,1.23793130386137,0.0003196,0.0003089,0.0004842,14.7555201413827,11.9482532993322,12.5738337229485,21.9,26.9,37.5
"3418",3.2,0.8,0.5,0.7,0.2294715893674,0.228986117010378,0.250972102627119,1.36581034001927,1.36707709840089,1.36569010251658,0.403513020755972,0.403541248568335,0.424994932879751,1.1917689086307,1.19252196684293,1.19166727226394,0.0002202,0.0001677,0.0003473,14.3895317967057,10.4329985555196,9.1060903345448,19.5,14.7,37.9
"3419",3.2,0.8,0.5,0.8,0.215948703719059,0.215631139745713,0.224511280915815,1.29513486911825,1.294243421012,1.29500031366668,0.403316070879785,0.403241837374922,0.412021349269435,1.10776750195752,1.10663272338279,1.10749024531306,8.03e-05,6.57e-05,9.05e-05,8.66912521688838,10.4648644338118,7.55199494949495,10.2,7.4,11.2
"3420",3.2,0.8,0.5,0.9,0.18012730037695,0.180073348453744,0.173580431972695,1.14157135479566,1.13997886457462,1.13805912643151,0.386145562001579,0.385664600700651,0.378419921997914,0.935553093171028,0.934387612327717,0.933219636406289,3.66e-05,3.81e-05,4.81e-05,5.91273504273504,12.74,6.02388888888889,6.2,4,8.7
"3421",3.2,0.8,0.5,1,-0.000526882589921478,-0.00109220955621239,-1.41761971357072e-05,0.301840699622469,0.298618857424423,0.300091814940494,0.300153785552969,0.299309180841397,0.300104546041358,0.00116003147957877,-0.0017825329731866,-2.69072979998241e-05,2.1e-05,9.7e-06,1.68e-05,5.055,5.35,3.94,4,1.9,3.7
"3422",3.2,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3423",3.2,0.8,0.6,0.1,0.0940962355166415,0.0934996562008061,0.0964155742735976,1.00165345400367,0.999669905738284,0.999738887266469,0.160956920311799,0.160532938562575,0.163150655398545,0.934792769208511,0.932636623376516,0.933003806141522,0.001001,0.001001,0.0010006,1001,1001,950.75,1,1,1.1
"3424",3.2,0.8,0.6,0.2,0.14700291232135,0.146839242919423,0.166188157337803,1.18486508892366,1.18463581086935,1.18462144239246,0.226094669171815,0.225813881060504,0.24562992105872,1.10577333207319,1.10566117272827,1.10517967867154,0.0009907,0.000975,0.0009923,530.916666666667,387.575,589.535,2.4,4,2.8
"3425",3.2,0.8,0.6,0.3,0.180002270751424,0.180988294936253,0.210781927384222,1.28059230764975,1.28006786056026,1.28211391292338,0.267703109292201,0.268153885774689,0.298551713562818,1.19289146910897,1.19290226972182,1.19434412674478,0.0009404,0.0008933,0.0009645,108.267391497392,133.24496031746,155.968434343434,9.9,8.1,7.5
"3426",3.2,0.8,0.6,0.4,0.202927767337052,0.202788888064523,0.239224746144994,1.33126181284118,1.33174503622134,1.3319234930944,0.29792143215539,0.297937834754689,0.333851896606362,1.23626814802284,1.23659608953117,1.23729634263303,0.0008436,0.0008174,0.0009025,56.5741475436328,46.8970194717563,46.6636968262749,16.2,18.5,20.3
"3427",3.2,0.8,0.6,0.5,0.216685081645132,0.217366701712395,0.251882222609134,1.35251480775347,1.35276156264093,1.35078687799823,0.318299801117684,0.318574841722969,0.35353886132295,1.25090008828092,1.25155342263036,1.24913023928441,0.0007415,0.0007639,0.0007908,30.056637541918,33.2220969673009,26.2419557416268,26.3,24.2,32.9
"3428",3.2,0.8,0.6,0.6,0.220952978152868,0.221462834541171,0.252608568625731,1.34478116303859,1.34557008412778,1.34510919537157,0.329303511887726,0.329778579817529,0.361455688931015,1.23643062930373,1.23725433885142,1.23626207506629,0.0005598,0.000599,0.0006706,18.0915444071694,21.1802252684302,15.5399143523826,31.9,29.5,43.8
"3429",3.2,0.8,0.6,0.7,0.217032394429499,0.217470377075567,0.240507930606135,1.30649674376403,1.3074331134295,1.30687501920265,0.332376229588944,0.332732163295438,0.356145915657837,1.19115290860459,1.19217132720963,1.19123703415095,0.0004093,0.0003967,0.0005073,14.8282136752137,13.5091729736732,11.4815379329468,27.3,28.8,45.1
"3430",3.2,0.8,0.6,0.8,0.201415468863815,0.200346758652769,0.212375354591293,1.22815687032148,1.22736998796399,1.22924352174799,0.325215220422376,0.324159334433532,0.335838936804276,1.10435711876292,1.10355741218323,1.105779939535,0.0002498,0.0001475,0.0002703,9.89440219032435,10.3123876123876,7.50725335286314,25.6,14.8,35.9
"3431",3.2,0.8,0.6,0.9,0.162155012813249,0.163002158533902,0.15799976038773,1.06863729421098,1.06880087430527,1.06991362879874,0.298125023563502,0.29910680414484,0.294013246692371,0.932667283460728,0.932696228694336,0.933900142494098,0.0001085,7.69e-05,6.49e-05,7.05474633209927,7.31095238095238,6.30075507825508,15.1,9.5,10.4
"3432",3.2,0.8,0.6,1,0.000626782987504905,0.000924857002765913,0.00119852617128226,0.200402423182662,0.197992607208091,0.201578410309171,0.19965021201021,0.200749950504911,0.200217831811376,0.00137899415995698,-0.00183248629405457,0.00255910466907806,2.73e-05,2.28e-05,2e-05,7.2475,6.37261904761905,5.48392857142857,3.5,3.7,3.9
"3433",3.2,0.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3434",3.2,0.8,0.7,0.1,0.111394197820498,0.110857234341486,0.111533799434424,0.967948895939199,0.966604186006306,0.965944207592065,0.144288487702144,0.144032940018043,0.14423231078595,0.935054606057553,0.933428480329748,0.933245696240539,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"3435",3.2,0.8,0.7,0.2,0.159171666644407,0.160023983754091,0.177644165584261,1.1434641819655,1.14457817841744,1.14408283259729,0.198347482419802,0.198575596398988,0.216280492065849,1.10428836619011,1.10602656577254,1.1054465061157,0.0009868,0.0009985,0.0009952,613.83380952381,833.016666666667,813.378571428571,2.5,1.4,1.8
"3436",3.2,0.8,0.7,0.3,0.187825622615639,0.188025945819407,0.217286123281048,1.23552606156792,1.23458975155276,1.23468397073985,0.231433438863847,0.231635523846363,0.26075718477478,1.19191824531971,1.1909801735258,1.19121290924612,0.0009644,0.0009787,0.0009871,234.9625,497.215238095238,340.073412698413,6.4,3.2,4.4
"3437",3.2,0.8,0.7,0.4,0.205666412294424,0.20558420824329,0.240818293421037,1.28230468822884,1.28289653674987,1.28314676172241,0.252619960046722,0.252979817538287,0.287708617780637,1.23535114047654,1.23550092745488,1.23625643736281,0.0009075,0.0009523,0.0009511,93.3276670551671,129.892372782446,99.7184716264128,11.8,8.8,12.3
"3438",3.2,0.8,0.7,0.5,0.214254292512295,0.215062304796929,0.249760536101123,1.30016580163725,1.29998958109984,1.29999082715548,0.264843682737833,0.265145968607132,0.301145891527575,1.24957641141171,1.24990591728964,1.24860547172903,0.0008787,0.0008927,0.0008596,54.8860811058566,57.8898610749154,37.4204452798663,16.7,16.7,25.2
